"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-04-30",,,"0.00",,,"64","40","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-01",,,"0.00",,,"81","41","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-02",,,"0.00",,,"85","48","84",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-03",,,"0.00",,,"88","49","86",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-04",,,"0.00",,,"87","50","84",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-05",,,"0.00",,,"84","55","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-06",,,"0.00",,,"79","39","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-07",,,"0.06",,,"79","54","62",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-08",,,"0.00",,,"67","38","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-09",,,"0.00",,,"67","52","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-10",,,"0.00",,,"65","37","46",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-11",,,"0.00",,,"55","35","51",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-12",,,"0.00",,,"64","33","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-13",,,"0.02",,,"71","40","71",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-14",,,"0.00",,,"74","46","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-15",,,"0.00",,,"70","49","63",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-16",,,"0.24",,,"78","43","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-17",,,"0.00",,,"78","46","50",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-18",,,"0.09",,,"73","40","70",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-19",,,"0.00",,,"70","36","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-20",,,"0.00",,,"64","34","61",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-21",,,"0.00",,,"69","40","58",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-22",,,"0.20",,,"70","40","68",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-23",,,"0.69",,,"68","57","60",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-24",,,"0.66",,,"65","50","55",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-25",,,"0.12",,,"68","43","62",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-26",,,"0.00",,,"67","47","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-27",,,"0.67",,,"66","41","61",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-28",,,"0.60",,,"65","39","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-29",,,"0.19",,,"76","47","71",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-30",,,"0.00",,,"71","42","70",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-05-31",,,"0.00",,,"79","47","77",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-01",,,"0.00",,,"83","50","83",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-02",,,"0.04",,,"84","57","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-03",,,"0.00",,,"84","50","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-04",,,"0.00",,,"83","58","83",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-05",,,"0.00",,,"83","61","77",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-06",,,"0.00",,,"84","50","83",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-07",,,"0.00",,,"83","63","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-08",,,"0.10",,,"66","48","58",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-09",,,"0.00",,,"58","37","57",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-10",,,"0.00",,,"70","37","69",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-11",,,"0.00",,,"78","43","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-12",,,"0.00",,,"79","44","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-13",,,"0.00",,,"85","48","85",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-14",,,"0.00",,,"88","61","84",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-15",,,"0.00",,,"90","60","89",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-16",,,"0.00",,,"95","66","94",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-17",,,"0.02",,,"94","69","85",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-18",,,"0.00",,,"85","58","77",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-19",,,"0.00",,,"80","57","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-20",,,"0.57",,,"88","65","86",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-21",,,"0.36",,,"87","64","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-22",,,"0.00",,,"80","59","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-23",,,"0.00",,,"81","55","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-24",,,"0.00",,,"85","57","85",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-25",,,"0.00",,,"86","62","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-26",,,"0.00",,,"77","67","68",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-27",,,"0.03",,,"90","66","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-28",,,"0.06",,,"88","65","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-29",,,"0.00",,,"83","56","83",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-06-30",,,"0.00",,,"89","59","89",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-01",,,"0.00",,,"97","67","90",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-02",,,"0.00",,,"90","78","87",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-03",,,"0.04",,,"89","62","89",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-04",,,"0.00",,,"90","65","89",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-05",,,"0.10",,,"89","63","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-06",,,"0.25",,,"84","67","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-07",,,"0.00",,,"79","55","74",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-08",,,"0.00",,,"80","55","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-09",,,"0.02",,,"79","57","71",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-10",,,"0.74",,,"77","63","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-11",,,"0.00",,,"78","52","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-12",,,"0.00",,,"78","60","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-13",,,"0.08",,,"72","55","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-14",,,"0.87",,,"85","55","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-15",,,"0.00",,,"79","52","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-16",,,"0.00",,,"80","55","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-17",,,"0.00",,,"81","60","70",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-18",,,"0.26",,,"86","66","85",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-19",,,"0.00",,,"85","61","82",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-20",,,"0.00",,,"86","59","70",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-21",,,"0.11",,,"80","56","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-22",,,"0.00",,,"82","53","82",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-23",,,"0.00",,,"83","63","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-24",,,"1.67",,,"75","65","68",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-25",,,"0.60",,,"76","56","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-26",,,"0.00",,,"79","54","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-27",,,"0.00",,,"85","57","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-28",,,"0.00",,,"91","70","90",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-29",,,"0.00",,,"92","68","91",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-30",,,"0.00",,,"93","71","91",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-07-31",,,"0.00",,,"92","66","88",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-01",,,"0.00",,,"89","67","85",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-02",,,"0.14",,,"85","60","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-03",,,"0.00",,,"84","57","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-04",,,"0.10",,,"82","64","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-05",,,"0.00",,,"77","51","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-06",,,"0.00",,,"80","62","74",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-07",,,"0.14",,,"88","58","85",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-08",,,"0.00",,,"86","63","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-09",,,"0.00",,,"87","61","86",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-10",,,"0.00",,,"87","72","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-11",,,"0.32",,,"80","64","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-12",,,"0.00",,,"81","52","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-13",,,"0.00",,,"78","62","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-14",,,"0.00",,,"83","59","82",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-15",,,"0.00",,,"83","56","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-16",,,"0.00",,,"88","61","88",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-17",,,"0.00",,,"90","60","88",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-18",,,"1.30",,,"92","65","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-19",,,"0.38",,,"85","64","84",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-20",,,"0.00",,,"84","57","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-21",,,"0.00",,,"79","56","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-22",,,"0.00",,,"86","61","69",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-23",,,"0.51",,,"74","59","73",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-24",,,"0.00",,,"76","59","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-25",,,"0.00",,,"75","51","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-26",,,"0.00",,,"84","49","83",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-27",,,"0.00",,,"83","61","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-28",,,"0.00",,,"82","54","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-29",,,"0.10",,,"81","66","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-30",,,"0.00",,,"83","64","79",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-08-31",,,"0.00",,,"81","52","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-01",,,"0.00",,,"85","65","78",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-02",,,"0.00",,,"86","58","86",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-03",,,"0.00",,,"86","60","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-04",,,"0.00",,,"82","61","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-05",,,"0.00",,,"89","66","80",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-06",,,"0.05",,,"89","68","75",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-07",,,"0.00",,,"90","65","74",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-08",,,"0.47",,,"82","62","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-09",,,"0.00",,,"81","56","77",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-10",,,"0.00",,,"77","41","70",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-11",,,"0.00",,,"74","48","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-12",,,"0.00",,,"73","52","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-13",,,"0.07",,,"67","54","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-14",,,"0.00",,,"65","40","63",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-15",,,"0.00",,,"66","38","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-16",,,"0.00",,,"70","46","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-17",,,"0.00",,,"66","41","62",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-18",,,"0.34",,,"67","60","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-19",,,"0.00",,,"66","56","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-20",,,"0.00",,,"67","56","67",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-21",,,"0.00",,,"74","54","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-22",,,"3.62",,,"72","49","57",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-23",,,"0.00",,,"63","37","63",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-24",,,"0.00",,,"71","39","71",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-25",,,"0.00",,,"77","47","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-26",,,"0.00",,,"79","49","76",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-27",,,"0.00",,,"77","48","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-28",,,"0.00",,,"68","40","66",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-29",,,"0.00",,,"68","50","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-09-30",,,"0.00",,,"70","52","69",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-01",,,"0.76","0.0",,"69","49","63",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-02",,,"0.00","0.0",,"65","56","57",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-03",,,"0.00","0.0",,"68","54","60",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-04",,,"0.00","0.0",,"74","57","73",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-05",,,"0.00","0.0",,"82","62","81",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-06",,,"0.00","0.0",,"81","57","74",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-07",,,"0.00","0.0",,"74","54","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-08",,,"0.00","0.0",,"75","64","73",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-09",,,"0.00","0.0",,"73","63","69",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-10",,,"0.06","0.0",,"72","61","72",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-11",,,"0.00","0.0",,"72","64","68",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-12",,,"0.51","0.0",,"76","62","71",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-13",,,"0.00","0.0",,"71","42","55",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-14",,,"0.00","0.0",,"66","38","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-15",,,"0.00","0.0",,"67","47","65",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-16",,,"0.00","0.0",,"66","48","59",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-17",,,"0.00","0.0",,"64","46","63",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-18",,,"0.00","0.0",,"63","56","60",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-19",,,"0.05","0.0",,"64","48","61",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-20",,,"1.70","0.0",,"61","44","47",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-21",,,"0.34","0.0",,"47","37","40",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-22",,,"0.00","0.0",,"53","35","50",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-23",,,"0.00","0.0",,"57","38","55",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-24",,,"0.02","0.0",,"58","50","58",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-25",,,"0.32","0.0",,"58","48","55",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-26",,,"0.94","0.0",,"59","50","53",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-27",,,"0.03","0.0",,"58","40","56",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-28",,,"0.07","0.0",,"60","50","56",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-29",,,"0.00","0.0",,"56","42","55",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-30",,,"0.00","0.0",,"55","44","46",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-10-31",,,"0.00","0.0",,"46","35","40",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-01",,,"0.00","0.0",,"47","40","45",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-02",,,"0.00","0.0",,"57","39","50",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-03",,,"0.00","0.0",,"57","38","56",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-04",,,"0.00","0.0",,"56","41","47",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-05",,,"0.00","0.0",,"57","33","55",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-06",,,"0.00","0.0",,"59","27","57",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-07",,,"0.00","0.0",,"60","30","59",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-08",,,"0.00","0.0",,"67","39","60",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-09",,,"0.53","0.0",,"60","37","40",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-10",,,"1.00","0.5","1.0","57","27","28",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-11",,,"0.00","0.0","0.0","35","24","30",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-12",,,"0.00","0.0",,"44","30","42",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-13",,,"0.03","0.0",,"46","40","46",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-14",,,"0.15","0.0",,"51","44","45",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-15",,,"0.05","0.0",,"45","29","43",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-16",,,"0.10","0.0",,"43","35","39",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-17",,,"0.12","0.0",,"52","35","50",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-18",,,"0.00","0.0",,"58","39","56",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-19",,,"0.00","0.0",,"70","50","69",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-20",,,"0.01","0.0",,"69","60","62",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-21",,,"0.00","0.0",,"71","54","68",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-22",,,"0.00","0.0",,"68","57","64",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-23",,,"0.00","0.0",,"64","46","57",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-24",,,"0.00","0.0",,"57","32","40",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-25",,,"0.00","0.0",,"50","34","49",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-26",,,"0.00","0.0",,"49","40","46",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-27",,,"0.00","0.0",,"47","38","40",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-28",,,"0.13","0.0",,"46","33","38",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-29",,,"0.16","0.0",,"47","35","46",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-11-30",,,"0.00","0.0",,"46","37","41",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-12-01",,,"0.00","0.0",,"42","37","40",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-12-02",,,"0.00","0.0",,"47","40","47",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-12-03",,,"0.00","0.0",,"52","44","47",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-12-04",,,"0.00","0.0",,"49","33","47",,,,,,,,,,,,,
"USC00369733","WILLIAMSPORT RIVER, PA US","1913-12-05",,,"0.00","0.0",,"52","40","49",,,,,,,,,,,,,
